ID,Country,State,Longitude,Latitude,Type,Rock,RockID,SiO2,Al2O3,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,TiO2,CO2,H2O,As,Ba,Ce,Co,Cr,Cu,La,Ni,Pb,Sr,V,Y,Zn
W221842,USA,VT,-72.15667,44.7575,felsic,granite,granite,76.2,14.7,0.46,0.06,0.05,0.94,3.66,4.44,0.05,0.07,0.02,0.38,400,747,98,135,74,117,33,54,53,275,114,21,117
W221845,USA,VT,-72.1,44.72417,felsic,granite,granite,73.2,15.5,1.37,0.04,0.34,1.3,3.83,4.54,0.05,0.22,0.02,0.51,400,747,98,135,74,117,33,54,53,275,114,21,117
W221846,USA,VT,-72.0375,44.72917,felsic,granite,granite,74,14.6,0.97,0.05,0.11,1.16,3.82,4.07,0.05,0.13,0.03,0.4,400,747,98,135,74,117,33,54,53,275,114,21,117
W221847,USA,VT,-72.04528,44.73694,felsic,granite,granite,75.2,14.4,1.35,0.04,0.27,1.27,3.55,4.17,0.05,0.22,0.03,0.43,400,747,98,135,74,117,33,54,53,275,114,21,117
W222295,USA,ME,-70.76667,45.38333,felsic,granite,granite,65.6,16,4.04,0.06,2.19,4.2,3.74,2.6,0.21,0.64,0.04,0.38,400,747,98,135,74,117,33,54,53,275,114,21,117
W222296,USA,ME,-70.8,45.38333,felsic,granite,granite,63.2,16.8,4.77,0.06,2.8,4.44,3.43,2.6,0.23,0.73,0.03,0.51,400,747,98,135,74,117,33,54,53,275,114,21,117
W222297,USA,ME,-70.79167,45.39167,felsic,granite,granite,65.5,15.6,4.17,0.07,2.56,3.9,3.4,2.66,0.21,0.65,0.03,0.55,400,747,98,135,74,117,33,54,53,275,114,21,117
W222298,USA,ME,-70.78333,45.26667,felsic,granite,granite,66.3,16.4,3.82,0.05,1.88,4.09,3.63,2.49,0.21,0.65,0.01,0.5,400,747,98,135,74,117,33,54,53,275,114,21,117
W222299,USA,ME,-70.75,45.29167,felsic,granite,granite,66.7,16,3.7,0.05,1.76,4.07,3.52,2.38,0.21,0.61,0.02,0.49,400,747,98,135,74,117,33,54,53,275,114,21,117
W222300,USA,ME,-70.76667,45.39167,felsic,granite,granite,65.1,16.2,4.14,0.06,2.35,4.58,4.01,1.79,0.23,0.7,0.02,0.57,400,747,98,135,74,117,33,54,53,275,114,21,117
W222301,USA,ME,-70.74167,45.36667,felsic,granite,granite,66.7,15.7,3.77,0.05,2.11,4.02,3.61,2.77,0.18,0.6,0.01,0.45,400,747,98,135,74,117,33,54,53,275,114,21,117
W222302,USA,ME,-70.66667,45.35,felsic,granite,granite,65.6,16.1,4.27,0.06,2.05,3.59,3.4,2.93,0.22,0.73,0.03,0.61,400,747,98,135,74,117,33,54,53,275,114,21,117
W222310,USA,AK,-155.93333,58.33333,felsic,granite,granite,76,13.2,1.43,0.02,0.32,1.76,3.59,2.79,0.06,0.21,0.02,0.28,400,747,98,135,74,117,33,54,53,275,114,21,117
W222318,USA,AK,-155.01667,58.78333,mafic,gabbro,gabbro,49.6,13,14.8,0.31,12,8.18,1.15,0.22,0.05,0.63,0.02,0.73,400,747,98,135,74,117,33,54,53,275,114,21,117
W222322,USA,AK,-155.75,58.36667,mafic,gabbro,gabbro,49.1,18.9,11.1,0.22,6.13,11.2,2.27,0.2,0.21,0.96,0.03,0.47,400,747,98,135,74,117,33,54,53,275,114,21,117
W222324,USA,AK,-155.88333,58.25,intermediate,andesite,andesite,56,17.1,9.26,0.16,4.59,6.63,3,0.43,0.16,0.75,0.02,1.56,400,747,98,135,74,117,33,54,53,275,114,21,117
W222342,USA,AK,-155.85,58.35,felsic,granite,granite,75,13.6,1.15,0.02,0.3,1.42,3.89,3.38,0.05,0.19,0.01,0.27,400,747,98,135,74,117,33,54,53,275,114,21,117
W222343,USA,AK,-155.76667,58.35,felsic,granite,granite,75.7,13.1,1.73,0.05,0.47,2.01,3.71,2.29,0.05,0.22,0.01,0.32,400,747,98,135,74,117,33,54,53,275,114,21,117
W222996,USA,ME,-68.96667,44.3,mafic,gabbro,gabbro,44.7,10.1,13,0.24,17.7,6.42,0.97,2.59,0.55,1.51,0.03,1.63,10,1500,79,3,7,3,43,2,21,410,12,23,72
W222997,USA,ME,-68.98333,44.3,mafic,gabbro,gabbro,47.8,16.3,11.7,0.18,8.83,5.6,5.18,0.32,0.63,2.79,0.01,1.48,10,1500,79,3,7,3,43,2,21,410,12,23,72
W222998,USA,ME,-69,44.31667,mafic,gabbro,gabbro,47.3,17.3,10.9,0.16,6.62,9.08,3.67,0.97,0.45,2.74,0.01,0.54,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223009,USA,ME,-68.96667,44.36667,felsic,granite,granite,75,14.3,1,0.2,0.12,0.79,3.55,4.45,0.1,0.03,0.01,0.29,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223160,USA,AK,-153.375,61,felsic,granite,granite,74.6,13.6,1.49,0.03,0.34,1.4,3.68,4.41,0.05,0.23,0.02,0.17,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223161,USA,AK,-153.375,61,felsic,granite,granite,69.9,15.1,3.21,0.06,0.72,2.67,3.68,3.68,0.11,0.31,0.02,0.33,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223162,USA,AK,-153.375,61,felsic,granite,granite,72.1,14.4,2.42,0.03,0.44,2.03,3.57,3.88,0.06,0.22,0.07,0.42,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223164,USA,AK,-153,61,felsic,granite,granite,76.6,12.7,1.15,0.04,0.22,0.85,3.53,4.36,0.05,0.11,0.02,0.24,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223165,USA,AK,-153,61,felsic,granite,granite,77.5,12.4,1.03,0.04,0.2,0.86,3.49,4.25,0.05,0.1,0.02,0.18,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223166,USA,AK,-153,61,felsic,granite,granite,76,12.9,1.53,0.02,0.29,1.33,3.36,4.13,0.05,0.16,0.01,0.27,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223167,USA,AK,-153,61,felsic,granite,granite,71.1,14.2,2.58,0.04,0.96,2.53,3.37,4.19,0.11,0.35,0.01,0.28,10,1500,79,3,7,3,43,2,21,410,12,23,72
W223171,USA,AK,-154.5,61.25,felsic,rhyolite,rhyolite,76.4,12.8,1.07,0.02,0.13,0.13,0.18,6.86,0.13,0.21,0.03,0.74,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224166,USA,AK,-155.765,57.96333,intermediate,andesite,andesite,54.6,18.6,9.9,0.19,4.2,8.7,3.1,0.56,0.22,0.8,0.01,0.18,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224167,USA,AK,-155.41,57.87167,intermediate,andesite,andesite,56.9,18.6,8.5,0.14,2.2,7.7,3.6,1.2,0.2,0.99,0.02,0.34,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224168,USA,AK,-156.7,57.18833,intermediate,dacite,dacite,58.6,17,8.5,0.13,3.8,7.1,2.9,1.7,0.17,0.72,0.01,0.51,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224171,USA,AK,-160.20667,55.71833,intermediate,dacite,dacite,58.2,17.6,6.5,0.13,3.5,8.5,3.4,0.4,0.22,0.69,0.01,0.29,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224172,USA,AK,-161.885,55.015,intermediate,andesite,andesite,49.3,16.2,8.8,0.16,5.3,7.4,3.5,1.4,0.16,0.94,3.9,1.99,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224173,USA,AK,-160.575,55.31667,intermediate,dacite,dacite,66.2,15,3.3,0.05,1.1,3.9,3.5,1.1,0.09,0.37,0.02,2.75,10,1500,79,3,7,3,43,2,21,410,12,23,72
W224176,USA,AK,-159.85,55.795,intermediate,dacite,dacite,65.8,16.6,4.1,0.12,1.4,3.9,4.8,1.7,0.16,0.39,0.02,0.29,10,1500,79,3,7,3,43,2,21,410,12,23,72
W239152,USA,MI,-89.43333,46.71667,felsic,rhyolite,rhyolite,69.9,12.5,5.47,0.1,1.15,0.22,0.74,7.19,0.06,0.41,0.04,0.89,10,160,4,210,46,320,2,12,100,53,71,3,550
W239153,USA,MI,-90.08333,46.6,felsic,rhyolite,rhyolite,70.5,13.5,4.3,0.08,0.16,0.72,4.09,5.06,0.05,0.31,0.04,0.25,10,160,4,210,46,320,2,12,100,53,71,3,550
W239154,USA,MI,-90.08333,46.6,mafic,basalt,basalt,49.4,14.1,14.5,0.22,5.69,7.61,3.2,1.72,0.26,1.75,0.02,1.38,10,160,4,210,46,320,2,12,100,53,71,3,550
W239155,USA,MI,-88.33333,47.25,felsic,rhyolite,rhyolite,58.6,13.3,11.2,0.12,1.43,2.75,2.84,4.67,0.56,1.58,1.37,0.81,10,160,4,210,46,320,2,12,100,53,71,3,550
W239156,USA,MN,-92.05,46.81667,felsic,rhyolite,rhyolite,75.9,11.4,1.56,0.02,0.15,3.17,0.15,1.58,0.05,0.04,2.05,1.85,10,160,4,210,46,320,2,12,100,53,71,3,550
W239157,USA,MN,-91.20833,47.33333,felsic,rhyolite,rhyolite,71.8,11.4,5.35,0.03,0.47,0.58,1.77,5.56,0.06,0.39,0.13,1.01,10,160,4,210,46,320,2,12,100,53,71,3,550
W239158,USA,MN,-91.2,47.33333,felsic,rhyolite,rhyolite,74.2,11.3,2.65,0.02,0.49,0.91,0.34,7.39,0.05,0.21,0.59,0.72,10,160,4,210,46,320,2,12,100,53,71,3,550
W239159,USA,MN,-90.33333,47.75,felsic,rhyolite,rhyolite,76.9,9.86,4.19,0.02,0.1,0.13,1.9,5.39,0.05,0.32,0.01,0.2,10,160,4,210,46,320,2,12,100,53,71,3,550
W239160,USA,MN,-90.18333,47.78333,felsic,rhyolite,rhyolite,69.6,12.4,5.88,0.09,0.27,1.59,3.62,3.78,0.1,0.58,0.01,0.82,10,160,4,210,46,320,2,12,100,53,71,3,550
W239161,USA,MN,-90.26667,47.76667,felsic,rhyolite,rhyolite,73.3,11.3,4.08,0.02,0.76,0.88,2.37,4.92,0.05,0.35,0.39,0.65,10,160,4,210,46,320,2,12,100,53,71,3,550
W239162,USA,MN,-90.11667,47.8,felsic,rhyolite,rhyolite,62.9,12.1,10.4,0.12,1.7,1.61,3.06,4.53,0.26,1.16,0.02,1.02,10,160,4,210,46,320,2,12,100,53,71,3,550
W239163,USA,MN,-89.75,47.9,felsic,rhyolite,rhyolite,73.5,11.9,3.99,0.02,0.19,0.63,3.14,5.02,0.05,0.2,0.32,0.32,10,160,4,210,46,320,2,12,100,53,71,3,550
W239170,USA,MI,-87.91667,47.41667,felsic,rhyolite,rhyolite,75.2,12.4,1.68,0.02,0.1,0.03,2.01,7.97,0.05,0.05,0.01,0.2,10,160,4,210,46,320,2,12,100,53,71,3,550
W239171,USA,MI,-87.93333,47.41667,felsic,rhyolite,rhyolite,74.9,12.8,1.79,0.02,0.1,0.05,3.72,5.63,0.05,0.05,0.01,0.18,10,160,4,210,46,320,2,12,100,53,71,3,550
W239173,USA,MI,-87.88333,47.4,mafic,basalt,basalt,45.4,16.1,13.8,0.16,7.2,8.13,3.56,0.75,0.19,1.8,0.04,1.98,10,160,4,210,46,320,2,12,100,53,71,3,550
W239174,USA,MI,-87.88333,47.4,felsic,rhyolite,rhyolite,72.4,13.4,2.08,0.02,0.3,0.07,1.68,9.08,0.05,0.08,0.01,0.2,10,160,4,210,46,320,2,12,100,53,71,3,550
W239176,USA,MI,-87.88333,47.4,felsic,rhyolite,rhyolite,72.3,13.5,2.18,0.02,0.18,0.05,1.55,9.39,0.05,0.08,0.01,0.31,10,160,4,210,46,320,2,12,100,53,71,3,550
W239177,USA,MI,-87.88333,47.4,felsic,rhyolite,rhyolite,74,13.7,1.88,0.02,0.16,0.07,4.41,5.09,0.05,0.09,0.01,0.17,10,160,4,210,46,320,2,12,100,53,71,3,550
W239178,USA,MI,-87.83333,47.4,mafic,basalt,basalt,47.9,14.7,15.2,0.17,5.49,8.61,2.78,0.82,0.31,2.45,0.03,1.23,10,160,4,210,46,320,2,12,100,53,71,3,550
W239179,USA,MI,-87.83333,47.4,intermediate,andesite,andesite,52.8,14.9,11.3,0.37,4.22,4.42,3.99,2.48,0.98,2.4,0.04,1.44,10,160,4,210,46,320,2,12,100,53,71,3,550
W239180,USA,MI,-87.83333,47.4,felsic,rhyolite,rhyolite,73.4,13.6,2,0.02,0.1,0.09,2.86,7.61,0.05,0.11,0.01,0.16,10,160,4,210,46,320,2,12,100,53,71,3,550
W241905,USA,NJ,-74.25,40.875,felsic,granite,granite,74.4,12.6,2.82,0.02,0.24,0.89,4.42,3.79,0.05,0.29,0.02,0.12,10,1000,110,3,79,20,61,18,15,130,94,17,24
W241909,USA,NJ,-74.5,41.25,felsic,granite,granite,71.4,14.3,2.59,0.02,0.31,0.77,3.19,5.8,0.05,0.32,0.01,0.33,10,1000,110,3,79,20,61,18,15,130,94,17,24
W246648,USA,WY,-107.5,44.625,felsic,granite,granite,72,13.8,2.1,0.02,0.45,0.94,3.09,6.12,0.08,0.24,0.12,0.29,10,1100,160,3,10,2,110,6,29,330,16,13,19
W248807,China,NA,110,41.7,felsic,granite,granite,74.8,12.6,1.7,0.02,0.14,0.82,3.44,5.04,0.05,0.1,0.04,0.2,40,386,60,4,6,6,50,11,20,72,8,24,23
W248909,USA,VI,-64.76667,18.30667,intermediate,dacite,dacite,71.7,12.5,3.27,0.04,1.78,1.45,6.02,0.04,0.06,0.31,0.68,0.72,10,49,14,7,26,48,6,9,14,39,48,23,56
W248910,USA,VI,-64.76667,18.31667,felsic,rhyolite,rhyolite,73.5,13.8,1.56,0.02,0.14,1.31,7.77,0.03,0.12,0.36,0.74,0.23,10,17,13,2,48,2,5,39,4,28,21,22,37
W248911,USA,VI,-64.76167,18.32667,felsic,rhyolite,rhyolite,72.6,13,3.21,0.05,0.99,0.75,5.7,1.52,0.09,0.38,0.04,0.47,10,210,11,3,12,1,4,7,4,61,19,21,47
W248913,USA,VI,-64.78333,18.31333,mafic,gabbro,gabbro,50.8,16.8,9.73,0.18,6.94,9.72,1.94,0.22,0.07,0.57,0.06,1.7,10,46,4,38,66,101,4,37,4,170,268,12,62
W248917,USA,VI,-64.85333,18.365,mafic,gabbro,gabbro,45.4,18.4,12.9,0.25,7.84,12.3,1.56,0.22,0.05,0.69,0.04,0.39,10,61,4,38,82,3,4,16,4,356,360,8,86
W248918,USA,VI,-64.855,18.36167,mafic,gabbro,gabbro,51.3,18.7,10.3,0.19,4.37,10.2,2.95,0.61,0.18,0.74,0.1,0.59,10,146,12,21,28,30,8,10,6,367,215,19,68
W250415,USA,VA,-77.68333,39.28333,mafic,basalt,basalt,47.9,18.3,15.3,0.28,5.97,0.87,5.99,1.04,0.09,0.97,0.01,1.71,10,195,10,63,38,3,5,130,4,89,176,25,196
W250416,USA,VA,-77.70833,39.31667,mafic,basalt,basalt,50.5,13.1,13.9,0.2,4.16,9.39,1.74,0.49,0.52,2.74,0.7,1.5,10,595,59,38,40,30,31,19,4,484,310,37,143
W250420,USA,VA,-77.675,39.325,mafic,basalt,basalt,46.2,16,15.3,0.22,5.34,6.25,4.02,0.02,0.6,3.17,0.01,1.81,10,17,52,55,84,4,28,85,4,595,220,30,153
W250528,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,50.3,13.2,13.1,0.22,6.44,6.27,5.09,0.71,0.2,1.08,0.98,1.64,10,168,15,57,99,123,10,43,6,160,337,35,98
W250529,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,50.7,13.3,12.9,0.22,6.85,6.25,4.7,0.78,0.17,0.97,0.4,1.98,10,212,15,56,102,122,9,45,5,197,323,26,94
W250530,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,45.5,13.4,13,0.24,7.56,8.08,3.41,1.26,0.13,1.03,2.6,2.35,10,553,14,53,93,120,9,42,5,343,332,25,91
W250531,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,48.2,13.1,12.5,0.2,5.98,9.47,4.29,0.87,0.11,0.95,2.1,1.61,10,201,13,52,94,103,9,40,6,477,318,25,84
W250532,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,49.6,13.6,12.9,0.22,6.26,9.46,3.3,0.51,0.12,1,0.03,2.07,10,246,14,53,96,93,10,42,6,954,337,25,80
W250533,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,49.2,12.5,15.5,0.25,4.1,9.79,3.32,0.11,0.21,1.66,0.04,2.21,10,33,24,51,16,275,15,21,6,118,419,40,134
W250535,USA,VA,-77.79583,38.63333,mafic,basalt,basalt,50.7,13.8,13.2,0.21,6.2,8.07,4.14,0.68,0.13,1.04,0.1,1.64,10,134,14,55,87,107,9,42,6,275,353,25,90
W250540,USA,VA,-77.81667,38.62361,mafic,basalt,basalt,50.1,15.1,11.4,0.2,8.04,10.2,2.86,0.44,0.1,0.73,0.01,1.1,10,238,8,54,293,61,7,72,5,364,260,21,65
W250542,USA,VA,-77.77083,38.62083,mafic,basalt,basalt,52.6,14,12.9,0.21,6.4,10.2,2.29,0.56,0.15,1,0.01,0.5,10,132,18,61,103,101,11,62,6,150,334,27,88
W251088,USA,VA,-77.68333,39.28333,mafic,gabbro,gabbro,44.6,16.9,11.6,0.16,4.96,18.4,0.84,0.14,0.17,1.2,0.01,0.65,10,66,12,31,182,34,8,87,14,746,268,21,52
W251579,USA,VT,-72.7,43.04167,felsic,granite,granite,72.6,15.7,0.52,0.02,0.22,1.61,6.23,1.81,0.05,0.05,0.01,0.26,10,221,23,64,1750,1,13,533,5,19,140,13,59
W251583,USA,VT,-72.71667,42.96667,felsic,granite,granite,72.4,16.1,0.61,0.02,0.3,1.89,7.25,0.21,0.05,0.06,0.01,0.15,10,221,23,64,1750,1,13,533,5,19,140,13,59
W251749,USA,VA,-77.88111,38.64667,mafic,gabbro,gabbro,46,15.1,15,0.28,6.91,8.85,2.97,0.08,0.24,2.09,0.01,1.56,10,38,23,64,95,12,18,81,6,322,355,29,119
W251750,USA,VA,-77.67417,38.975,mafic,basalt,basalt,48.4,12.8,15,0.21,6.29,10,2.8,0.38,0.26,2.63,0.02,1.06,10,105,18,56,179,44,13,75,4,213,392,27,109
W251942,USA,VA,-77.75306,38.99722,felsic,granite,granite,70.5,14.4,2.66,0.02,0.51,1.49,3.39,4.79,0.13,0.48,0.03,0.34,10,630,64,1,3,4,36,2,41,110,7,35,6
W251943,USA,VA,-77.76667,38.9825,felsic,granite,granite,75.6,12.7,1.53,0.02,0.29,0.53,2.9,5.09,0.13,0.16,0.01,0.26,10,630,64,1,3,4,36,2,41,110,7,35,6
W251944,USA,VA,-77.94,38.95778,felsic,granite,granite,65.5,15.1,4.93,0.04,0.66,1.72,2.37,6.37,0.41,0.79,0.01,0.56,10,630,64,1,3,4,36,2,41,110,7,35,6
W251945,USA,VA,-77.985,38.73639,felsic,granite,granite,69.4,14.9,2.99,0.03,0.9,1.3,2.41,5.53,0.13,0.47,0.01,0.59,10,630,64,1,3,4,36,2,41,110,7,35,6
W251946,USA,VA,-77.96,38.7175,felsic,granite,granite,72.6,13.6,1.91,0.02,0.56,0.53,3.03,5.78,0.12,0.27,0.07,0.29,10,630,64,1,3,4,36,2,41,110,7,35,6
W251947,USA,VA,-77.58444,39.30222,felsic,rhyolite,rhyolite,74.2,12.6,2.16,0.02,0.25,1.32,3.71,4.33,0.05,0.19,0.01,0.15,10,630,64,1,3,4,36,2,41,110,7,35,6
W251948,USA,VA,-77.57222,39.305,felsic,granite,granite,75.6,13,1.14,0.02,0.22,0.79,3.41,5.11,0.05,0.24,0.01,0.17,10,630,64,1,3,4,36,2,41,110,7,35,6
W251949,USA,VA,-77.61167,39.22833,felsic,granite,granite,70.2,13.8,3.72,0.06,0.74,1.79,2.68,5.04,0.18,0.47,0.01,0.37,10,630,64,1,3,4,36,2,41,110,7,35,6
W252019,Russia,NA,42.9,43.4,felsic,granite,granite,71.3,14.4,1.97,0.05,0.73,1.82,3.71,4.34,0.12,0.31,0.14,0.29,10,340,65,4,14,3,34,4,27,200,20,17,100
W252020,Russia,NA,42.9,43.4,felsic,granite,granite,70.5,14.7,2.07,0.03,0.71,1.48,3.4,5.56,0.12,0.31,0.06,0.24,10,550,51,3,13,2,27,4,30,210,19,16,47
W252022,Russia,NA,42.9,43.4,felsic,granite,granite,74.2,12.8,1.97,0.03,0.64,1.12,3.28,4.46,0.11,0.29,0.07,0.24,10,130,32,3,11,3,16,3,30,87,16,17,35
W252023,Russia,NA,42.9,43.4,felsic,granite,granite,71.6,14.2,2.36,0.04,0.86,1.83,3.53,4.32,0.15,0.38,0.02,0.26,10,410,56,5,17,2,30,4,25,190,26,15,54
W252025,Russia,NA,42.9,43.4,felsic,granite,granite,69.3,13.7,4.34,0.08,1.45,1.58,3.33,4.43,0.21,0.68,0.01,0.19,10,280,40,8,26,3,20,7,26,130,42,22,100
W252027,Russia,NA,42.9,43.4,felsic,granite,granite,72.3,14.6,2.25,0.05,0.77,1.87,3.83,3.96,0.13,0.34,0.07,0.26,10,270,55,4,14,1,29,4,25,170,21,17,59
W252028,Russia,NA,42.9,43.4,felsic,granite,granite,72.7,14.3,1.46,0.03,0.28,0.88,3.42,5.55,0.07,0.1,0.06,0.29,10,390,46,2,3,1,23,2,28,92,5,4,41
W253069,USA,VA,-77.96,38.71722,felsic,granite,granite,71.4,13.6,2.63,0.04,0.7,0.59,2.85,5.81,0.14,0.4,0.01,0.46,10,720,150,5,16,5,110,6,32,95,19,140,64
W253072,USA,VA,-77.88361,38.64056,mafic,gabbro,gabbro,52.2,14,10.7,0.17,6.5,9.11,3,0.14,0.11,1.03,0.42,1.46,10,31,30,42,120,51,15,87,10,210,300,29,69
W253712,USA,AK,-132.385,56.48722,felsic,granite,granite,63.7,17.1,5.12,0.13,1.42,5.11,3.64,2.4,0.23,0.5,0.01,0.41,10,780,31,6,7,3,17,3,15,780,63,15,92
W254161,USA,VI,-64.76667,18.33167,felsic,rhyolite,rhyolite,77.5,11.8,2.39,0.04,0.44,0.38,5.78,1.09,0.05,0.22,0.17,0.28,10,120,13,2,4,1,5,2,5,28,6,21,43
W254162,USA,VI,-64.76667,18.33167,felsic,rhyolite,rhyolite,77.5,11.7,2.04,0.04,0.43,0.34,5.76,1.1,0.05,0.22,0.12,0.24,10,130,12,2,3,1,5,2,5,27,6,21,44
W254166,USA,PR,-65.32278,18.33611,intermediate,andesite,andesite,54.4,15.1,11.3,0.18,3.07,7.92,2.91,1.97,0.38,1.19,0.27,0.65,10,690,27,27,24,250,13,15,4,420,340,26,100
W254361,USA,NC,-77.90111,36.30917,felsic,granite,granite,74.9,13.6,0.78,0.1,0.1,0.82,3.79,4.72,0.05,0.09,0.21,0.2,10,120,27,1,5,3,15,3,39,65,3,28,25
W254362,USA,NC,-78.42556,35.91222,felsic,granite,granite,67.6,16,2.84,0.03,0.94,2.22,4.23,4.31,0.18,0.6,0.02,0.22,10,1700,110,7,14,15,68,4,18,650,57,4,75
W254363,USA,NC,-78.42556,35.91222,felsic,granite,granite,70.9,15,1.86,0.03,0.51,1.69,3.84,4.76,0.1,0.32,0.01,0.16,10,960,88,4,7,7,54,3,26,340,25,5,54
W254364,USA,NC,-78.54917,35.92917,felsic,granite,granite,73.6,14.4,1.08,0.03,0.17,1.11,3.51,4.97,0.07,0.13,0.04,0.33,10,230,47,1,5,8,27,2,46,110,5,8,55
W254365,USA,NC,-78.68556,35.99861,mafic,gabbro,gabbro,47.1,17.3,7.93,0.14,10.2,14.3,1.28,0.25,0.05,0.32,0.04,1.1,10,68,4,56,340,120,2,83,4,370,160,5,41
W254367,USA,NC,-78.72083,35.94611,mafic,gabbro,gabbro,46.4,11.7,8.28,0.14,14.7,14.6,0.59,0.1,0.05,0.43,0.83,1.44,10,14,4,59,1100,11,2,160,4,220,200,7,62
W254368,USA,NC,-78.72333,35.93833,mafic,gabbro,gabbro,47.6,13.9,16,0.25,5.41,9.44,2.98,0.27,0.43,2.85,0.01,0.72,10,160,28,54,34,48,15,27,4,480,500,39,150
W254369,USA,NC,-78.67306,36.01944,mafic,gabbro,gabbro,45.9,19.2,6.32,0.12,10.1,15.5,0.88,0.13,0.05,0.2,0.01,1.19,10,86,4,47,220,110,2,94,4,440,110,3,44
W254372,USA,NC,-78.14028,35.47694,intermediate,dacite,dacite,70.1,14.3,3.41,0.11,0.66,1.94,4.58,2.81,0.14,0.58,0.04,0.42,10,570,64,5,6,1,33,3,10,160,40,46,70
W254373,USA,NC,-78.14111,35.47639,intermediate,dacite,dacite,75.7,12.4,1.41,0.06,0.29,1.07,3.67,3.88,0.05,0.24,0.04,0.22,10,630,49,2,14,6,28,9,9,110,10,27,34
W254376,USA,NC,-78.74972,35.89917,mafic,basalt,basalt,46.5,15.9,11.7,0.22,6.61,9.5,1.39,3.49,0.33,1.95,0.2,1.07,10,420,32,70,130,64,18,94,4,430,260,21,140
W254377,USA,NC,-77.93194,36.39111,intermediate,dacite,dacite,75.6,11.7,3.15,0.09,0.1,1.04,4,3.24,0.05,0.24,0.21,0.26,10,570,81,1,8,1,42,5,17,100,2,82,59
W254523,USA,PA,-76.925,40.09167,mafic,gabbro,gabbro,53.4,13.7,13.8,0.22,4.51,8.83,2.49,1.15,0.21,1.4,0.02,0.5,10,290,38,54,6,200,20,38,4,210,280,32,130
W254525,USA,SC,-80.66667,32.75,mafic,basalt,basalt,53.6,13.9,12.2,0.17,5.24,8.79,2.62,0.42,0.13,0.97,0.02,1.23,10,200,23,55,43,22,13,20,4,220,350,26,93
W255319,USA,MT,-110.50833,45.28222,intermediate,dacite,dacite,64.9,14.7,3.53,0.05,2.12,3.28,3.37,3.15,0.16,0.51,1.4,1.13,10,1900,70,16,54,19,48,39,32,450,57,6,67
W255607,USA,MD,-77.60889,39.30778,felsic,rhyolite,rhyolite,74,12.3,2.37,0.07,0.19,1.05,3.58,4.78,0.05,0.23,0.14,0.15,10,1000,210,2,5,14,100,3,36,76,4,140,200
W255610,USA,PA,-77.27,39.99222,felsic,rhyolite,rhyolite,73.2,12.8,2.89,0.04,0.19,0.12,2.92,5.98,0.06,0.39,0.01,0.27,10,720,150,2,1,1,84,2,11,43,3,76,66
W256090,Bolivia,NA,-65.73333,-19.7,intermediate,dacite,dacite,69.3,15.4,2.45,0.02,0.2,0.1,0.15,3.52,0.44,0.55,0.01,2.1,10,560,110,4,100,85,62,19,34,130,110,22,35
W256091,Bolivia,NA,-65.73333,-19.7,intermediate,dacite,dacite,66.5,13.5,7.69,0.04,0.23,0.04,0.15,3.32,0.33,0.53,0.01,1.51,10,560,110,4,100,85,62,19,34,130,110,22,35
W256119,USA,MD,-77.38333,39.21806,mafic,basalt,basalt,47.3,14.9,13.7,0.2,6.37,8.22,4.16,0.32,0.32,1.89,0.01,1.47,20,190,31,48,210,20,20,100,8,290,290,27,78
W256129,USA,MD,-77.125,38.75,felsic,granite,granite,75,12.7,1.77,0.01,0.26,0.32,4.44,3.81,0.05,0.31,0.01,0.24,20,440,39,4,8,3,10,7,8,45,10,23,6
W256522,USA,AK,-132.25,55.16667,intermediate,andesite,andesite,67.5,14,5.6,0.14,0.23,0.95,5.36,4.09,0.15,0.61,0.01,0.34,10,720,93,3,8,5,47,5,4,69,5,81,89
W256550,USA,AK,-132.11667,54.9,felsic,granite,granite,74,10.9,4.11,0.06,0.1,0.02,4.64,4.77,0.05,0.18,0.01,0.14,10,24,430,1,1,1,230,2,25,2,2,19,250
W256551,USA,AK,-132.11667,54.9,felsic,granite,granite,74.2,10.6,4.34,0.1,0.1,0.04,4.95,4.12,0.05,0.19,0.01,0.09,10,34,660,1,1,2,330,2,23,6,2,70,350
